_id,mk_individual_id,mk_status_id,mk_individual_name,mk_individual_name_eng,mk_individual_first_name,mk_individual_first_name_eng,mk_individual_email,mk_individual_photo,PersonID,LastName,FirstName,GenderID,GenderDesc,Email,IsCurrent,LastUpdatedDate,altnames
276,279,,ארצי (הרציג),Artzi,יצחק,Yitzhak,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2172,ארצי,יצחק,251,זכר,,FALSE,3/20/2015 12:03,"[""יצחק ארצי (הרציג)"", ""יצחק ארצי""]"
277,280,,אשל (שוהם),Eshel,תמר,Tamar,,https://oknesset.org/static/img/Female_portrait_placeholder_cropped.jpg,2174,אשל,תמר,250,נקבה,,FALSE,3/20/2015 12:03,"[""תמר אשל (שוהם)"", ""תמר אשל""]"
278,281,,בארי (טיפנברון),Be`eri,ידידיה,Yedidia,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2176,בארי,ידידיה,251,זכר,,FALSE,3/20/2015 12:03,"[""ידידיה בארי (טיפנברון)"", ""ידידיה בארי""]"
279,282,,בבה,Babah,שמחה,Simcha,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2177,בבה,שמחה,251,זכר,,FALSE,3/20/2015 12:03,"[""שמחה בבה""]"
280,283,,בדיאן,Badian,אליקים-גוסטב,Elyakim (Gustav),,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2180,בדיאן,אליקים-גוסטב,251,זכר,,FALSE,3/20/2015 12:03,"[""אליקים-גוסטב בדיאן""]"
281,284,,בדר,Bader,יוחנן,Yohanan,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2181,בדר,יוחנן,251,זכר,,FALSE,3/20/2015 12:03,"[""יוחנן בדר""]"
282,285,,בדר,Bader,מנחם,Menachem,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2182,בדר,מנחם,251,זכר,,FALSE,3/20/2015 12:03,"[""מנחם בדר""]"
283,286,,בהיר (גלר),Bahir,אריה,Aryeh,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2184,בהיר,אריה,251,זכר,,FALSE,3/20/2015 12:03,"[""אריה בהיר"", ""אריה בהיר (גלר)""]"
284,287,,בוגר (בוגרשוב),Boger,חיים,Chaim,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2185,בוגר,חיים,251,זכר,,FALSE,3/20/2015 12:03,"[""חיים בוגר"", ""חיים בוגר (בוגרשוב)""]"
285,288,,בורג,Burg,יוסף,Yosef,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2187,בורג,יוסף,251,זכר,,FALSE,3/20/2015 12:03,"[""יוסף בורג""]"
286,289,,בז`רנו,Bejarno,שמעון,Shimon,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2188,בז'רנו,שמעון,251,זכר,,FALSE,3/20/2015 12:03,"[""שמעון בז`רנו"", ""שמעון בז'רנו""]"
287,290,,ביבי,Bibi,מרדכי,Mordechai,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2189,ביבי,מרדכי,251,זכר,,FALSE,3/20/2015 12:03,"[""מרדכי ביבי""]"
288,291,,ביטון,Bitton,אברהם,Avraham,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2190,ביטון,אברהם,251,זכר,,FALSE,3/20/2015 12:03,"[""אברהם ביטון""]"
289,292,,ביטון,Bitton,צ`רלי-שלום,Charlie,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2191,ביטון,צ'רלי,251,זכר,,FALSE,3/20/2015 12:03,"[""צ'רלי ביטון"", ""צ`רלי-שלום ביטון""]"
290,293,,בלומנטל,Blumenthal,נפתלי,Naftali,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2193,בלומנטל,נפתלי,251,זכר,,FALSE,3/20/2015 12:03,"[""נפתלי בלומנטל""]"
291,294,,בן-אהרן (נוסבוים),Ben-Aharon,יצחק,Yitzhak,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2194,בן-אהרן,יצחק,251,זכר,,FALSE,3/20/2015 12:03,"[""יצחק בן-אהרן (נוסבוים)"", ""יצחק בן-אהרן""]"
292,295,,בן-אליעזר (זברובסקי),Ben-Eliezer,אריה,Aryeh,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2195,בן-אליעזר,אריה,251,זכר,,FALSE,3/20/2015 12:03,"[""אריה בן-אליעזר (זברובסקי)"", ""אריה בן-אליעזר""]"
293,296,,בן-אשר (פינקל),Ben-Asher,חיים,Chaim,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2197,בן-אשר,חיים,251,זכר,,FALSE,3/20/2015 12:03,"[""חיים בן-אשר (פינקל)"", ""חיים בן-אשר""]"
294,297,,בן-יעקב (ינקלביץ`),Ben-Yaakov,זלמן,Zalman,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2199,בן-יעקב,זלמן,251,זכר,,FALSE,3/20/2015 12:03,"[""זלמן בן-יעקב (ינקלביץ`)"", ""זלמן בן-יעקב""]"
295,298,,בן-ישראל (פריזר),Ben-Israel,גדעון,Gideon,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2200,בן-ישראל,גדעון,251,זכר,,FALSE,3/20/2015 12:03,"[""גדעון בן-ישראל (פריזר)"", ""גדעון בן-ישראל""]"
296,299,,בן-מאיר (צוקר),Ben-Meir,דב,Dov,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2201,בן-מאיר,דב,251,זכר,,FALSE,3/20/2015 12:03,"[""דב בן-מאיר (צוקר)"", ""דב בן-מאיר""]"
297,300,,בן-מאיר (רוזנברג),Ben-Meir,יהודה,Yehuda,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2202,בן-מאיר,יהודה,251,זכר,,FALSE,3/20/2015 12:03,"[""יהודה בן-מאיר (רוזנברג)"", ""יהודה בן-מאיר""]"
298,301,,בן-מאיר (רוזנברג),Ben-Meir,שלמה ישראל,Shlomo-Israel,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2203,בן-מאיר,שלמה-ישראל,251,זכר,,FALSE,3/20/2015 12:03,"[""שלמה ישראל בן-מאיר (רוזנברג)"", ""שלמה-ישראל בן-מאיר""]"
299,302,,בן-עמי,Ben-Ami,משה,Moshe,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2204,בן-עמי,משה,251,זכר,,FALSE,3/20/2015 12:03,"[""משה בן-עמי""]"
300,303,,בן-פורת (קזז),Ben-Porat,מרדכי,Mordechai,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2206,בן-פורת,מרדכי,251,זכר,,FALSE,3/20/2015 12:03,"[""מרדכי בן-פורת"", ""מרדכי בן-פורת (קזז)""]"
301,304,,בן-שלמה,Ben-Shlomo,שמעון,Shimon,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2209,בן-שלמה,שמעון,251,זכר,,FALSE,3/20/2015 12:03,"[""שמעון בן-שלמה""]"
302,305,,בנטוב (גוטגלד),Bentov,מרדכי,Mordechai,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2210,בנטוב,מרדכי,251,זכר,,FALSE,3/20/2015 12:03,"[""מרדכי בנטוב (גוטגלד)"", ""מרדכי בנטוב""]"
303,306,,בסתוני,Bastuni,רוסתם,Rostam,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2211,בסטוני,רוסתם,251,זכר,,FALSE,3/20/2015 12:03,"[""רוסתם בסטוני"", ""רוסתם בסתוני""]"
304,307,,בקר,Becker,אהרן,Aharon,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2212,בקר,אהרן,251,זכר,,FALSE,3/20/2015 12:03,"[""אהרן בקר""]"
305,308,,בר-און,Bar-On,מרדכי,Mordechai,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2213,בר-און,מרדכי,251,זכר,,FALSE,3/20/2015 12:03,"[""מרדכי בר-און""]"
306,309,,בר-זוהר (יולוזרי),Bar-Zohar,מיכאל,Michael,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2214,בר-זהר,מיכאל,251,זכר,,FALSE,3/20/2015 12:03,"[""מיכאל בר-זהר"", ""מיכאל בר-זוהר (יולוזרי)""]"
307,310,,בר-יהודה (אידלסון),Bar-Yehuda,ישראל,Israel,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2215,בר-יהודה,ישראל,251,זכר,,FALSE,3/20/2015 12:03,"[""ישראל בר-יהודה (אידלסון)"", ""ישראל בר-יהודה""]"
308,311,,בר-לב (ברוצלבסקי),Bar-Lev,חיים,Haim,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2216,בר-לב,חיים,251,זכר,,FALSE,3/20/2015 12:03,"[""חיים בר-לב"", ""חיים בר-לב (ברוצלבסקי)""]"
309,312,,בר-ניר (זילברשץ),Bar-Nir,דב (ברנארד),Dov,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2217,בר-ניר,דב,251,זכר,,FALSE,3/20/2015 12:03,"[""דב (ברנארד) בר-ניר (זילברשץ)"", ""דב בר-ניר""]"
310,313,,בר-רב-האי (בורובוי),Bar-Rav-Hai,דוד,David,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2218,בר-רב-האי,דוד,251,זכר,,FALSE,3/20/2015 12:03,"[""דוד בר-רב-האי"", ""דוד בר-רב-האי (בורובוי)""]"
311,314,,ברגר,Berger,הרצל,Herzl,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2219,ברגר,הרצל,251,זכר,,FALSE,3/20/2015 12:03,"[""הרצל ברגר""]"
312,315,,ברזילי (אייזנברג),Barzilai,ישראל,Israel,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2220,ברזילי,ישראל,251,זכר,,FALSE,3/20/2015 12:03,"[""ישראל ברזילי (אייזנברג)"", ""ישראל ברזילי""]"
313,316,,ברמן,Berman,אברהם (אדולף),Avraham,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2221,ברמן,אברהם,251,זכר,,FALSE,3/20/2015 12:03,"[""אברהם (אדולף) ברמן"", ""אברהם ברמן""]"
314,317,,ברמן,Berman,יצחק,Yitzhak,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2222,ברמן,יצחק,251,זכר,,FALSE,3/20/2015 12:03,"[""יצחק ברמן""]"
315,318,,ברנשטיין,Bernstein,פרץ (פריץ),Peretz,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2223,ברנשטיין,פרץ,251,זכר,,FALSE,3/20/2015 12:03,"[""פרץ (פריץ) ברנשטיין"", ""פרץ ברנשטיין""]"
316,319,,ברעם,Baram,משה,Moshe,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2224,ברעם,משה,251,זכר,,FALSE,3/20/2015 12:03,"[""משה ברעם""]"
317,320,,ברץ,Baratz,יוסף,Yosef,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2225,ברץ,יוסף,251,זכר,,FALSE,3/20/2015 12:03,"[""יוסף ברץ""]"
318,321,,ברקת (בורשטיין),Barkat,ראובן,Reuven,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2227,ברקת,ראובן,251,זכר,,FALSE,3/20/2015 12:03,"[""ראובן ברקת (בורשטיין)"", ""ראובן ברקת""]"
319,322,,בש,Bash,רפאל,Refael,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2228,בש,רפאל,251,זכר,,FALSE,3/20/2015 12:03,"[""רפאל בש""]"
320,323,,ג`בארה,Jabara,חליל-סלים,Halil-Salim,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2230,ג'בארה,חליל-סלים,251,זכר,,FALSE,3/20/2015 12:03,"[""חליל-סלים ג'בארה"", ""חליל-סלים ג`בארה""]"
321,324,,גבתי (סוישץ`),Gvati,חיים,Haim,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2233,גבתי,חיים,251,זכר,,FALSE,3/20/2015 12:03,"[""חיים גבתי (סוישץ`)"", ""חיים גבתי""]"
322,325,,גדות (פורמן),Gadot,גדעון,Gideon,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2234,גדות,גדעון,251,זכר,,FALSE,3/20/2015 12:03,"[""גדעון גדות (פורמן)"", ""גדעון גדות""]"
323,326,,גוברין (גלובמן-חיות),Govrin,עקיבא,Akiva,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2235,גוברין,עקיבא,251,זכר,,FALSE,3/20/2015 12:03,"[""עקיבא גוברין (גלובמן-חיות)"", ""עקיבא גוברין""]"
324,327,,גולדברג,Goldberg,יוסף,Yosef,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2237,גולדברג,יוסף,251,זכר,,FALSE,3/20/2015 12:03,"[""יוסף גולדברג""]"
325,328,,גולדראט,Goldrat,אברהם יהודה,Avraham-Yehuda,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2240,גולדרט,אברהם,251,זכר,,FALSE,3/20/2015 12:03,"[""אברהם גולדרט"", ""אברהם יהודה גולדראט""]"
326,329,,גולדשטיין,Goldstein,אהרן,Aharon,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2241,גולדשטיין,אהרן,251,זכר,,FALSE,3/20/2015 12:03,"[""אהרן גולדשטיין""]"
327,330,,גולדשטיין,Goldstein,פנחס,Pinhas,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2242,גולדשטיין,פנחס,251,זכר,,FALSE,3/20/2015 12:03,"[""פנחס גולדשטיין""]"
328,331,,גולדשמידט,Goldschmidt,יוסף,Yosef,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2243,גולדשמידט,יוסף,251,זכר,,FALSE,3/20/2015 12:03,"[""יוסף גולדשמידט""]"
329,332,,גולומב,Golomb,דוד,David,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2244,גולומב,דוד,251,זכר,,FALSE,3/20/2015 12:03,"[""דוד גולומב""]"
330,333,,גולן (גולדשטיין),Golan,יצחק,Itzhak,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2245,גולן,יצחק,251,זכר,,FALSE,3/20/2015 12:03,"[""יצחק גולן"", ""יצחק גולן (גולדשטיין)""]"
331,334,,גורי (גורפינקל),Guri,ישראל,Israel,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2248,גורי,ישראל,251,זכר,,FALSE,3/20/2015 12:03,"[""ישראל גורי (גורפינקל)"", ""ישראל גורי""]"
332,335,,גורן (גורוחובסקי),Goren,שרגא,Shraga,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2249,גורן,שרגא,251,זכר,,FALSE,3/20/2015 12:03,"[""שרגא גורן"", ""שרגא גורן (גורוחובסקי)""]"
333,336,,גז,Guez,מטילדה,Mathilda,,https://oknesset.org/static/img/Female_portrait_placeholder_cropped.jpg,2250,גז,מטילדה,250,נקבה,,FALSE,3/20/2015 12:03,"[""מטילדה גז""]"
334,337,,גיבלבר,Givelber,אברהם,Avraham,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2251,גיבלבר,אברהם,251,זכר,,FALSE,3/20/2015 12:03,"[""אברהם גיבלבר""]"
335,338,,גיל (גילה),Gil,יעקב,Yaakov,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2253,גיל,יעקב,251,זכר,,FALSE,3/20/2015 12:03,"[""יעקב גיל"", ""יעקב גיל (גילה)""]"
336,339,,גיל (ליפשיץ),Gil (Lifschitz),יעקב,Yaacov,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2252,גיל,יעקב,251,זכר,,FALSE,3/20/2015 12:03,"[""יעקב גיל"", ""יעקב גיל (ליפשיץ)""]"
337,340,,גלוסקא,Glosca,זכריה,Zecharia,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2255,גלוסקא,זכריה,251,זכר,,FALSE,3/20/2015 12:03,"[""זכריה גלוסקא""]"
338,341,,גלזר-תעסה,Glazer-Taasa,מרים,Miriam,,https://oknesset.org/static/img/Female_portrait_placeholder_cropped.jpg,2256,גלזר-תעסה,מרים,250,נקבה,,FALSE,3/20/2015 12:03,"[""מרים גלזר-תעסה""]"
339,342,,גלילי (ברצ`נקו),Galili,ישראל,Israel,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2257,גלילי,ישראל,251,זכר,,FALSE,3/20/2015 12:03,"[""ישראל גלילי (ברצ`נקו)"", ""ישראל גלילי""]"
340,343,,גלס,Glass,דוד,David,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2258,גלס,דוד,251,זכר,,FALSE,3/20/2015 12:03,"[""דוד גלס""]"
341,344,,גנחובסקי,Ganchovsky,אליהו משה,Eliyahu-Moshe,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2259,גנחובסקי,אליהו-משה,251,זכר,,FALSE,3/20/2015 12:03,"[""אליהו משה גנחובסקי"", ""אליהו-משה גנחובסקי""]"
342,345,,ג`רג`ורה,Jarjora,אמין-סלים,Amin-Salim,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2231,ג'רג'ורה,אמין,251,זכר,,FALSE,3/20/2015 12:03,"[""אמין ג'רג'ורה"", ""אמין-סלים ג`רג`ורה""]"
343,346,,גרוס,Gross,שלמה יעקב,Shlomo-Jacob,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2260,גרוס,שלמה-יעקב,251,זכר,,FALSE,3/20/2015 12:03,"[""שלמה-יעקב גרוס"", ""שלמה יעקב גרוס""]"
344,347,,גרוסמן-אורקין,Grossman-Orkin,חייקה,Haika,,https://oknesset.org/static/img/Female_portrait_placeholder_cropped.jpg,2261,גרוסמן,חייקה,250,נקבה,,FALSE,3/20/2015 12:03,"[""חייקה גרוסמן-אורקין"", ""חייקה גרוסמן""]"
345,348,,גרופר,Grupper,פסח,Pesach,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2262,גרופר,פסח,251,זכר,,FALSE,3/20/2015 12:03,"[""פסח גרופר""]"
346,349,,גרידי,Garidi,שמעון,Shimon,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2263,גרידי,שמעון,251,זכר,,FALSE,3/20/2015 12:03,"[""שמעון גרידי""]"
347,350,,גרינברג,Greenberg,אהרן יעקב,Aharon-Yaakov,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2264,גרינברג,אהרן-יעקב,251,זכר,,FALSE,3/20/2015 12:03,"[""אהרן יעקב גרינברג"", ""אהרן-יעקב גרינברג""]"
348,351,,גרינברג,Greenberg,אורי צבי,Uri-Zvi,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2265,גרינברג,אורי-צבי,251,זכר,,FALSE,3/20/2015 12:03,"[""אורי צבי גרינברג"", ""אורי-צבי גרינברג""]"
349,352,,גרנות (גרנובסקי),Granot,אברהם,Avraham,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2266,גרנות,אברהם,251,זכר,,FALSE,3/20/2015 12:03,"[""אברהם גרנות"", ""אברהם גרנות (גרנובסקי)""]"
350,353,,גרנות,Granot,אלעזר,Elazar,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2267,גרנות,אלעזר,251,זכר,,FALSE,3/20/2015 12:03,"[""אלעזר גרנות""]"
351,354,,גרשוני,Guershoni,צבי,Zvi,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2268,גרשוני,צבי,251,זכר,,FALSE,3/20/2015 12:03,"[""צבי גרשוני""]"
352,355,,דגני,Degani,עמוס,Amos,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2269,דגני,עמוס,251,זכר,,FALSE,3/20/2015 12:03,"[""עמוס דגני""]"
353,356,,דובדבני (ויינשל),Duvdevani,יחיאל,Yechiel,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2270,דובדבני,יחיאל,251,זכר,,FALSE,3/20/2015 12:03,"[""יחיאל דובדבני (ויינשל)"", ""יחיאל דובדבני""]"
354,357,,דויטש,Deutsch,אברהם,Avraham,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2271,דויטש,אברהם,251,זכר,,FALSE,3/20/2015 12:03,"[""אברהם דויטש""]"
355,358,,דון-יחיא (דניאל),Don-Yichye,שבתאי,Shabtai,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2272,דון-יחיא,שבתאי,251,זכר,,FALSE,3/20/2015 12:03,"[""שבתאי דון-יחיא (דניאל)"", ""שבתאי דון-יחיא""]"
356,359,,דורון,Doron,שרה,Sarah,,https://oknesset.org/static/img/Female_portrait_placeholder_cropped.jpg,2273,דורון,שרה,250,נקבה,,FALSE,3/20/2015 12:03,"[""שרה דורון""]"
357,360,,דיאב,Diab,יוסף,Yussef,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2274,דיאב,יוסף,251,זכר,,FALSE,3/20/2015 12:03,"[""יוסף דיאב""]"
358,361,,דיין,Dayan,שלמה,Shlomo,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2278,דיין,שלמה,251,זכר,,FALSE,3/20/2015 12:03,"[""שלמה דיין""]"
359,362,,דיין,Dayan,שמואל,Shmuel,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2279,דיין,שמואל,251,זכר,,FALSE,3/20/2015 12:03,"[""שמואל דיין""]"
360,363,,דינור (דינבורג),Dinor,בן-ציון,Ben-Zion,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2280,דינור,בן-ציון,251,זכר,,FALSE,3/20/2015 12:03,"[""בן-ציון דינור"", ""בן-ציון דינור (דינבורג)""]"
361,364,,דיניץ,Dinitz,שמחה,Simcha,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2281,דיניץ,שמחה,251,זכר,,FALSE,3/20/2015 12:03,"[""שמחה דיניץ""]"
362,365,,דינשטיין,Dinstein,צבי,Zvi,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2282,דינשטיין,צבי,251,זכר,,FALSE,3/20/2015 12:03,"[""צבי דינשטיין""]"
363,366,,דיציאן,Dycian,ליאון,Leon,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2283,דיציאן,ליאון,251,זכר,,FALSE,3/20/2015 12:03,"[""ליאון דיציאן""]"
364,367,,דנינו,Danino,דוד,David,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2284,דנינו,דוד,251,זכר,,FALSE,3/20/2015 12:03,"[""דוד דנינו""]"
365,368,,דקל (דייקסל),Dekel,מיכאל,Michael,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2285,דקל,מיכאל,251,זכר,,FALSE,3/20/2015 12:03,"[""מיכאל דקל"", ""מיכאל דקל (דייקסל)""]"
366,369,,דרובלס,Drobles,מתתיהו,Mates,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2287,דרובלס,מתתיהו,251,זכר,,FALSE,3/20/2015 12:03,"[""מתתיהו דרובלס""]"
367,370,,דרורי (קוז`ינסקי),Drori,אברהם,Avraham,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2288,דרורי,אברהם,251,זכר,,FALSE,3/20/2015 12:03,"[""אברהם דרורי (קוז`ינסקי)"", ""אברהם דרורי""]"
368,371,,דרורי (קופפרמינץ),Drori,חסיה,Hasya,,https://oknesset.org/static/img/Female_portrait_placeholder_cropped.jpg,2289,דרורי,חסיה,250,נקבה,,FALSE,3/20/2015 12:03,"[""חסיה דרורי"", ""חסיה דרורי (קופפרמינץ)""]"
369,372,,דרניצקי,Dranitzki,יהודה (יודין),Yehuda,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2290,דרניצקי,יהודה (יודין),251,זכר,,FALSE,3/11/2018 12:22,"[""יהודה (יודין) דרניצקי""]"
370,373,,האוזנר,Hausner,גדעון,Gideon,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2292,האוזנר,גדעון,251,זכר,,FALSE,3/20/2015 12:03,"[""גדעון האוזנר""]"
371,374,,הדר (הורביץ),Hadar,עמוס,Amos,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2293,הדר,עמוס,251,זכר,,FALSE,3/20/2015 12:03,"[""עמוס הדר"", ""עמוס הדר (הורביץ)""]"
372,375,,הורביץ,Hurvitz,יגאל,Igael,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2294,הורביץ,יגאל,251,זכר,,FALSE,3/20/2015 12:03,"[""יגאל הורביץ""]"
373,376,,הכהן,Hacohen,דוד,David,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2295,הכהן,דוד,251,זכר,,FALSE,3/20/2015 12:03,"[""דוד הכהן""]"
374,377,,הכהן,Hacohen,מנחם,Menachem,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2296,הכהן,מנחם,251,זכר,,FALSE,3/20/2015 12:03,"[""מנחם הכהן""]"
375,378,,הכרמלי (לולו),Hacarmeli,אליהו,Eliyahu,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2297,הכרמלי,אליהו,251,זכר,,FALSE,3/20/2015 12:03,"[""אליהו הכרמלי"", ""אליהו הכרמלי (לולו)""]"
376,379,,הלוי,Halevi,בנימין,Benjamin,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2298,הלוי,בנימין,251,זכר,,FALSE,3/20/2015 12:03,"[""בנימין הלוי""]"
377,380,,הלל,Hillel,שלמה,Shlomo,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2299,הלל,שלמה,251,זכר,,FALSE,3/20/2015 12:03,"[""שלמה הלל""]"
378,381,,הן,Hen,יחזקאל,Yechezkel,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2301,הן,יחזקאל,251,זכר,,FALSE,3/20/2015 12:03,"[""יחזקאל הן""]"
379,382,,העצני (בומבך),Haetzni,אליקים (גיאורג),Elyakim,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2302,העצני,אליקים,251,זכר,,FALSE,3/20/2015 12:03,"[""אליקים (גיאורג) העצני (בומבך)"", ""אליקים העצני""]"
380,383,,הקטין,Haktin,רות,Ruth,,https://oknesset.org/static/img/Female_portrait_placeholder_cropped.jpg,2303,הקטין,רות,250,נקבה,,FALSE,3/20/2015 12:03,"[""רות הקטין""]"
381,384,,הראל (גרבוז),Harel,אהרן,Aharon,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2304,הראל,אהרן,251,זכר,,FALSE,3/20/2015 12:03,"[""אהרן הראל"", ""אהרן הראל (גרבוז)""]"
382,385,,הראל (הלפרין),Harel,איסר,Isser,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2305,הראל,איסר,251,זכר,,FALSE,3/20/2015 12:03,"[""איסר הראל"", ""איסר הראל (הלפרין)""]"
383,386,,הראל (הירשוביץ),Harel,בן-ציון,Ben-Zion,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2306,הראל,בן-ציון,251,זכר,,FALSE,3/20/2015 12:03,"[""בן-ציון הראל"", ""בן-ציון הראל (הירשוביץ)""]"
